,billid,firstname,lastname,state,primaryorco,billstage,chambername
4645,415,,Payne,,Co,INTRODUCED,Senator
4646,415,,Beatty,,Co,INTRODUCED,Senator
4647,415,,Jeffries,,Co,INTRODUCED,Senator
4648,415,,Veasey,,Co,INTRODUCED,Senator
4649,415,,Adams,,Co,INTRODUCED,Senator
4650,415,,Lawrence,,Co,INTRODUCED,Senator
4651,415,,Plaskett,,Co,INTRODUCED,Senator
4652,415,Watson,Coleman,,Co,INTRODUCED,Senator
4653,415,,Evans,,Co,INTRODUCED,Senator
4654,415,Blunt,Rochester,,Co,INTRODUCED,Senator
4655,415,,Demings,,Co,INTRODUCED,Senator
4656,415,,McEachin,,Co,INTRODUCED,Senator
4657,416,,Reed,,Primary,INTRODUCED,Senator
4658,416,,Brown,,Co,INTRODUCED,Senator
4659,416,Cortez,Masto,,Co,INTRODUCED,Senator
4660,416,,Hassan,,Co,INTRODUCED,Senator
4661,416,,Warren,,Co,INTRODUCED,Senator
4662,416,,Whitehouse,,Co,INTRODUCED,Senator
4663,416,,Hirono,,Co,INTRODUCED,Senator
4664,416,,Cardin,,Co,INTRODUCED,Senator
4665,417,,Menendez,,Primary,INTRODUCED,Senator
4666,417,,Booker,,Co,INTRODUCED,Senator
4667,417,,Gillibrand,,Co,INTRODUCED,Senator
4668,417,,Harris,,Co,INTRODUCED,Senator
4669,417,,Wyden,,Co,INTRODUCED,Senator
4670,418,,Yarmuth,,Primary,INTRODUCED,Senator
4671,418,,Denham,,Co,INTRODUCED,Senator
4672,418,,Reichert,,Co,INTRODUCED,Senator
4673,419,,Quigley,,Primary,INTRODUCED,Senator
4674,419,,Lipinski,,Co,INTRODUCED,Senator
4675,419,,Krishnamoorthi,,Co,INTRODUCED,Senator
4676,420,,Cárdenas,,Primary,INTRODUCED,Senator
4677,420,,Polis,,Co,INTRODUCED,Senator
4678,420,,Kilmer,,Co,INTRODUCED,Senator
4679,421,,Wyden,,Primary,INTRODUCED,Senator
4680,421,,Rubio,,Co,INTRODUCED,Senator
4681,421,,Warner,,Co,INTRODUCED,Senator
4682,422,,Hirono,,Primary,INTRODUCED,Senator
4683,422,,Blumenthal,,Co,INTRODUCED,Senator
4684,422,,Baldwin,,Co,INTRODUCED,Senator
4685,422,,Markey,,Co,INTRODUCED,Senator
4686,422,,Cantwell,,Co,INTRODUCED,Senator
4687,422,,Gillibrand,,Co,INTRODUCED,Senator
4688,422,,Shaheen,,Co,INTRODUCED,Senator
4689,422,,Wyden,,Co,INTRODUCED,Senator
4690,422,,Warren,,Co,INTRODUCED,Senator
4691,422,,Merkley,,Co,INTRODUCED,Senator
4692,422,,Hassan,,Co,INTRODUCED,Senator
4693,422,Cortez,Masto,,Co,INTRODUCED,Senator
4694,423,,Matsui,,Primary,INTRODUCED,Senator
4695,423,,DeLauro,,Co,INTRODUCED,Senator
4696,423,,Pingree,,Co,INTRODUCED,Senator
4697,423,,Roybal-Allard,,Co,INTRODUCED,Senator
4698,423,,Garamendi,,Co,INTRODUCED,Senator
4699,423,Jackson,Lee,,Co,INTRODUCED,Senator
4700,423,,McNerney,,Co,INTRODUCED,Senator
4701,423,,Lofgren,,Co,INTRODUCED,Senator
4702,423,,Lowenthal,,Co,INTRODUCED,Senator
4703,423,,Norton,,Co,INTRODUCED,Senator
4704,423,,Hastings,,Co,INTRODUCED,Senator
4705,424,,Warner,,Primary,INTRODUCED,Senator
4706,424,,Heller,,Co,INTRODUCED,Senator
4707,424,,Kaine,,Co,INTRODUCED,Senator
4708,424,,Gardner,,Co,INTRODUCED,Senator
4709,425,,Mitchell,,Primary,INTRODUCED,Senator
4710,425,,Polis,,Co,INTRODUCED,Senator
4711,425,,Garrett,,Co,INTRODUCED,Senator
4712,425,,Krishnamoorthi,,Co,INTRODUCED,Senator
4713,425,,Stivers,,Co,INTRODUCED,Senator
4714,425,,Panetta,,Co,INTRODUCED,Senator
4715,425,,Dunn,,Co,INTRODUCED,Senator
4716,426,,,,Primary,INTRODUCED,Senator
4717,426,,,,Co,INTRODUCED,Senator
4718,427,,Schatz,,Primary,INTRODUCED,Senator
4719,427,,Brown,,Co,INTRODUCED,Senator
4720,428,,Hunter,,Primary,INTRODUCED,Senator
4721,428,,Fitzpatrick,,Co,INTRODUCED,Senator
4722,428,,Peters,,Co,INTRODUCED,Senator
4723,429,,Paulsen,,Primary,INTRODUCED,Senator
4724,429,,Moore,,Co,INTRODUCED,Senator
4725,430,,Paul,,Primary,INTRODUCED,Senator
4726,430,,Gillibrand,,Co,INTRODUCED,Senator
4727,431,,Bass,,Primary,INTRODUCED,Senator
4728,431,,Love,,Co,INTRODUCED,Senator
4729,431,McMorris,Rodgers,,Co,INTRODUCED,Senator
4730,431,,McSally,,Co,INTRODUCED,Senator
4731,431,,Lawrence,,Co,INTRODUCED,Senator
4732,431,,Stefanik,,Co,INTRODUCED,Senator
4733,431,,Roybal-Allard,,Co,INTRODUCED,Senator
4734,431,,Granger,,Co,INTRODUCED,Senator
4735,431,,Lofgren,,Co,INTRODUCED,Senator
4736,431,,Comstock,,Co,INTRODUCED,Senator
4737,431,Jackson,Lee,,Co,INTRODUCED,Senator
4738,431,,Jayapal,,Co,INTRODUCED,Senator
4739,431,,Noem,,Co,INTRODUCED,Senator
4740,431,,Napolitano,,Co,INTRODUCED,Senator
4741,431,,Black,,Co,INTRODUCED,Senator
4742,431,,Wagner,,Co,INTRODUCED,Senator
4743,431,,Kaptur,,Co,INTRODUCED,Senator
4744,431,Herrera,Beutler,,Co,INTRODUCED,Senator
4745,431,,Matsui,,Co,INTRODUCED,Senator
4746,431,,Ros-Lehtinen,,Co,INTRODUCED,Senator
4747,431,,Handel,,Co,INTRODUCED,Senator
4748,431,,Cheney,,Co,INTRODUCED,Senator
4749,431,,Fudge,,Co,INTRODUCED,Senator
4750,431,,Roby,,Co,INTRODUCED,Senator
4751,431,,McCollum,,Co,INTRODUCED,Senator
4752,431,,Walorski,,Co,INTRODUCED,Senator
4753,431,,Dingell,,Co,INTRODUCED,Senator
4754,431,,Speier,,Co,INTRODUCED,Senator
4755,431,Watson,Coleman,,Co,INTRODUCED,Senator
4756,431,,Norton,,Co,INTRODUCED,Senator
4757,431,,Lee,,Co,INTRODUCED,Senator
4758,431,,Moore,,Co,INTRODUCED,Senator
4759,431,,Pingree,,Co,INTRODUCED,Senator
4760,431,,Titus,,Co,INTRODUCED,Senator
4761,431,,Barragán,,Co,INTRODUCED,Senator
4762,431,,Hanabusa,,Co,INTRODUCED,Senator
4763,431,,Velázquez,,Co,INTRODUCED,Senator
4764,431,,Bonamici,,Co,INTRODUCED,Senator
4765,431,,Bustos,,Co,INTRODUCED,Senator
4766,431,,Tsongas,,Co,INTRODUCED,Senator
4767,431,,Meng,,Co,INTRODUCED,Senator
4768,431,,Sinema,,Co,INTRODUCED,Senator
4769,431,Blunt,Rochester,,Co,INTRODUCED,Senator
4770,431,,DeLauro,,Co,INTRODUCED,Senator
4771,431,,Adams,,Co,INTRODUCED,Senator
4772,431,,Schakowsky,,Co,INTRODUCED,Senator
4773,432,,Wagner,,Primary,INTRODUCED,Senator
4774,432,,Ross,,Co,INTRODUCED,Senator
4775,432,,Tenney,,Co,INTRODUCED,Senator
4776,433,,,,Primary,INTRODUCED,Senator
4777,433,,,,Co,INTRODUCED,Senator
4778,434,,Slaughter,,Primary,INTRODUCED,Senator
4779,434,,McNerney,,Co,INTRODUCED,Senator
4780,435,,Quigley,,Primary,INTRODUCED,Senator
4781,435,,,,Co,INTRODUCED,Senator
4782,436,,Guthrie,,Primary,INTRODUCED,Senator
4783,436,,Bonamici,,Co,INTRODUCED,Senator
4784,437,,Cohen,,Primary,INTRODUCED,Senator
4785,437,Jackson,Lee,,Co,INTRODUCED,Senator
4786,438,,Manchin,,Primary,INTRODUCED,Senator
4787,438,,,,Co,INTRODUCED,Senator
4788,439,,Polis,,Primary,INTRODUCED,Senator
4789,439,,Farenthold,,Co,INTRODUCED,Senator
4790,439,,Beyer,,Co,INTRODUCED,Senator
4791,440,,Wyden,,Primary,INTRODUCED,Senator
4792,440,,Paul,,Co,INTRODUCED,Senator
4793,441,,Schiff,,Primary,INTRODUCED,Senator
4794,441,,,,Co,INTRODUCED,Senator
4795,442,,DeFazio,,Co,PLACED_ON_CALENDAR,Senator
4796,442,,Pallone,,Co,PLACED_ON_CALENDAR,Senator
4797,442,,Norcross,,Co,PLACED_ON_CALENDAR,Senator
4798,442,,Dingell,,Co,PLACED_ON_CALENDAR,Senator
4799,442,,Kihuen,,Co,PLACED_ON_CALENDAR,Senator
4800,442,,Norton,,Co,PLACED_ON_CALENDAR,Senator
4801,442,,Sablan,,Co,PLACED_ON_CALENDAR,Senator
4802,442,,Espaillat,,Co,PLACED_ON_CALENDAR,Senator
4803,442,,Bonamici,,Co,PLACED_ON_CALENDAR,Senator
4804,442,,Adams,,Co,PLACED_ON_CALENDAR,Senator
4805,442,,Gallego,,Co,PLACED_ON_CALENDAR,Senator
4806,442,,Nadler,,Co,PLACED_ON_CALENDAR,Senator
4807,442,Jackson,Lee,,Co,PLACED_ON_CALENDAR,Senator
4808,442,,Evans,,Co,PLACED_ON_CALENDAR,Senator
4809,442,,Velázquez,,Co,PLACED_ON_CALENDAR,Senator
4810,442,,Payne,,Co,PLACED_ON_CALENDAR,Senator
4811,442,,Kaptur,,Co,PLACED_ON_CALENDAR,Senator
4812,442,,Demings,,Co,PLACED_ON_CALENDAR,Senator
4813,442,,Vela,,Co,PLACED_ON_CALENDAR,Senator
4814,442,,Fudge,,Co,PLACED_ON_CALENDAR,Senator
4815,442,,Rush,,Co,PLACED_ON_CALENDAR,Senator
4816,442,Blunt,Rochester,,Co,PLACED_ON_CALENDAR,Senator
4817,442,,Richmond,,Co,PLACED_ON_CALENDAR,Senator
4818,442,,Pocan,,Co,PLACED_ON_CALENDAR,Senator
4819,442,,Conyers,,Co,PLACED_ON_CALENDAR,Senator
4820,442,,Engel,,Co,PLACED_ON_CALENDAR,Senator
4821,442,,Roybal-Allard,,Co,PLACED_ON_CALENDAR,Senator
4822,442,,Cleaver,,Co,PLACED_ON_CALENDAR,Senator
4823,442,,Khanna,,Co,PLACED_ON_CALENDAR,Senator
4824,442,,Cohen,,Co,PLACED_ON_CALENDAR,Senator
4825,442,,Jeffries,,Co,PLACED_ON_CALENDAR,Senator
4826,442,,Clay,,Co,PLACED_ON_CALENDAR,Senator
4827,442,,Takano,,Co,PLACED_ON_CALENDAR,Senator
4828,442,,Vargas,,Co,PLACED_ON_CALENDAR,Senator
4829,442,,Blumenauer,,Co,PLACED_ON_CALENDAR,Senator
4830,442,,McEachin,,Co,PLACED_ON_CALENDAR,Senator
4831,442,,Torres,,Co,PLACED_ON_CALENDAR,Senator
4832,442,,Nolan,,Co,PLACED_ON_CALENDAR,Senator
4833,442,,DeSaulnier,,Co,PLACED_ON_CALENDAR,Senator
4834,442,,Loebsack,,Co,PLACED_ON_CALENDAR,Senator
4835,442,,Moore,,Co,PLACED_ON_CALENDAR,Senator
4836,442,,Hanabusa,,Co,PLACED_ON_CALENDAR,Senator
4837,442,,Serrano,,Co,PLACED_ON_CALENDAR,Senator
4838,442,,DeLauro,,Co,PLACED_ON_CALENDAR,Senator
4839,442,,Schakowsky,,Co,PLACED_ON_CALENDAR,Senator
4840,442,,McGovern,,Co,PLACED_ON_CALENDAR,Senator
4841,442,,Cartwright,,Co,PLACED_ON_CALENDAR,Senator
4842,443,,Fudge,,Primary,PLACED_ON_CALENDAR,Senator
4843,443,,Evans,,Co,PLACED_ON_CALENDAR,Senator
4844,443,,Lee,,Co,PLACED_ON_CALENDAR,Senator
4845,444,,Himes,,Primary,PLACED_ON_CALENDAR,Senator
4846,444,,Connolly,,Co,PLACED_ON_CALENDAR,Senator
4847,444,,Polis,,Co,PLACED_ON_CALENDAR,Senator
4848,445,,Hirono,,Primary,PLACED_ON_CALENDAR,Senator
4849,445,,Baldwin,,Co,PLACED_ON_CALENDAR,Senator
4850,445,,Blumenthal,,Co,PLACED_ON_CALENDAR,Senator
4851,445,,Markey,,Co,PLACED_ON_CALENDAR,Senator
4852,445,,Shaheen,,Co,PLACED_ON_CALENDAR,Senator
4853,445,,Gillibrand,,Co,PLACED_ON_CALENDAR,Senator
4854,445,,Cantwell,,Co,PLACED_ON_CALENDAR,Senator
4855,445,,Merkley,,Co,PLACED_ON_CALENDAR,Senator
4856,445,,Schatz,,Co,PLACED_ON_CALENDAR,Senator
4857,446,,Reed,,Primary,PLACED_ON_CALENDAR,Senator
4858,446,,Alexander,,Primary,PLACED_ON_CALENDAR,Senator
4859,446,,Capito,,Co,PLACED_ON_CALENDAR,Senator
4860,446,Van,Hollen,,Co,PLACED_ON_CALENDAR,Senator
4861,446,,Isakson,,Co,PLACED_ON_CALENDAR,Senator
4862,446,,Blunt,,Co,PLACED_ON_CALENDAR,Senator
4863,446,,Shaheen,,Co,PLACED_ON_CALENDAR,Senator
4864,446,,Rubio,,Co,PLACED_ON_CALENDAR,Senator
4865,446,,Gillibrand,,Co,PLACED_ON_CALENDAR,Senator
4866,446,,Booker,,Co,PLACED_ON_CALENDAR,Senator
4867,446,,Collins,,Co,PLACED_ON_CALENDAR,Senator
4868,446,,King,,Co,PLACED_ON_CALENDAR,Senator
4869,446,,Coons,,Co,PLACED_ON_CALENDAR,Senator
4870,446,,Perdue,,Co,PLACED_ON_CALENDAR,Senator
4871,446,,Grassley,,Co,PLACED_ON_CALENDAR,Senator
4872,446,,Stabenow,,Co,PLACED_ON_CALENDAR,Senator
4873,446,,Kennedy,,Co,PLACED_ON_CALENDAR,Senator
4874,446,,Whitehouse,,Co,PLACED_ON_CALENDAR,Senator
4875,446,,Cassidy,,Co,PLACED_ON_CALENDAR,Senator
4876,446,,Blumenthal,,Co,PLACED_ON_CALENDAR,Senator
4877,446,,Young,,Co,PLACED_ON_CALENDAR,Senator
4878,446,,Casey,,Co,PLACED_ON_CALENDAR,Senator
4879,446,,Manchin,,Co,PLACED_ON_CALENDAR,Senator
4880,446,,Ernst,,Co,PLACED_ON_CALENDAR,Senator
4881,446,,Nelson,,Co,PLACED_ON_CALENDAR,Senator
4882,446,,Portman,,Co,PLACED_ON_CALENDAR,Senator
4883,446,,Fischer,,Co,PLACED_ON_CALENDAR,Senator
4884,446,,Franken,,Co,PLACED_ON_CALENDAR,Senator
4885,446,,Brown,,Co,PLACED_ON_CALENDAR,Senator
4886,446,,Hatch,,Co,PLACED_ON_CALENDAR,Senator
4887,446,,Peters,,Co,PLACED_ON_CALENDAR,Senator
4888,446,,Murkowski,,Co,PLACED_ON_CALENDAR,Senator
4889,446,,Duckworth,,Co,PLACED_ON_CALENDAR,Senator
4890,446,,Markey,,Co,PLACED_ON_CALENDAR,Senator
4891,446,,Heller,,Co,PLACED_ON_CALENDAR,Senator
4892,446,,Klobuchar,,Co,PLACED_ON_CALENDAR,Senator
4893,446,,Wicker,,Co,PLACED_ON_CALENDAR,Senator
4894,446,,Merkley,,Co,PLACED_ON_CALENDAR,Senator
4895,446,,Donnelly,,Co,PLACED_ON_CALENDAR,Senator
4896,446,,Feinstein,,Co,PLACED_ON_CALENDAR,Senator
4897,446,,Schumer,,Co,PLACED_ON_CALENDAR,Senator
4898,446,,Bennet,,Co,PLACED_ON_CALENDAR,Senator
4899,446,,Leahy,,Co,PLACED_ON_CALENDAR,Senator
4900,446,,Kaine,,Co,PLACED_ON_CALENDAR,Senator
4901,446,,Smith,,Co,PLACED_ON_CALENDAR,Senator
4902,446,,Tillis,,Co,PLACED_ON_CALENDAR,Senator
4903,446,Cortez,Masto,,Co,PLACED_ON_CALENDAR,Senator
4904,446,,Sanders,,Co,PLACED_ON_CALENDAR,Senator
4905,446,,Cardin,,Co,PLACED_ON_CALENDAR,Senator
4906,446,,Baldwin,,Co,PLACED_ON_CALENDAR,Senator
4907,447,,Harris,,Primary,PLACED_ON_CALENDAR,Senator
4908,447,,Murkowski,,Co,PLACED_ON_CALENDAR,Senator
4909,448,,Gillibrand,,Primary,PLACED_ON_CALENDAR,Senator
4910,448,,Cruz,,Co,PLACED_ON_CALENDAR,Senator
4911,448,,Booker,,Co,PLACED_ON_CALENDAR,Senator
4912,448,,Ernst,,Co,PLACED_ON_CALENDAR,Senator
4913,448,,Murkowski,,Co,PLACED_ON_CALENDAR,Senator
4914,448,,Baldwin,,Co,PLACED_ON_CALENDAR,Senator
4915,448,,Shaheen,,Co,PLACED_ON_CALENDAR,Senator
4916,448,,Feinstein,,Co,PLACED_ON_CALENDAR,Senator
4917,448,,Gardner,,Co,PLACED_ON_CALENDAR,Senator
4918,448,,Portman,,Co,PLACED_ON_CALENDAR,Senator
4919,448,,Graham,,Co,PLACED_ON_CALENDAR,Senator
4920,448,,Sullivan,,Co,PLACED_ON_CALENDAR,Senator
4921,448,,Cornyn,,Co,PLACED_ON_CALENDAR,Senator
4922,448,,Harris,,Co,PLACED_ON_CALENDAR,Senator
4923,448,,Hassan,,Co,PLACED_ON_CALENDAR,Senator
4924,448,Cortez,Masto,,Co,PLACED_ON_CALENDAR,Senator
4925,448,,Blumenthal,,Co,PLACED_ON_CALENDAR,Senator
4926,448,,Hirono,,Co,PLACED_ON_CALENDAR,Senator
4927,448,,Warren,,Co,PLACED_ON_CALENDAR,Senator
4928,448,,McCaskill,,Co,PLACED_ON_CALENDAR,Senator
4929,449,,Cooper,,Primary,PLACED_ON_CALENDAR,Senator
4930,449,,Peterson,,Co,PLACED_ON_CALENDAR,Senator
4931,449,,Sinema,,Co,PLACED_ON_CALENDAR,Senator
4932,449,,Costa,,Co,PLACED_ON_CALENDAR,Senator
4933,449,,Schrader,,Co,PLACED_ON_CALENDAR,Senator
4934,449,,Quigley,,Co,PLACED_ON_CALENDAR,Senator
4935,449,,OHalleran,,Co,PLACED_ON_CALENDAR,Senator
4936,450,,Cornyn,,Primary,PLACED_ON_CALENDAR,Senator
4937,450,,Heller,,Co,PLACED_ON_CALENDAR,Senator
4938,450,,Roberts,,Co,PLACED_ON_CALENDAR,Senator
4939,451,,Murray,,Primary,PLACED,Senator
4940,451,,Schumer,,Co,PLACED,Senator
4941,451,,Durbin,,Co,PLACED,Senator
4942,451,,Menendez,,Co,PLACED,Senator
4943,451,,Coons,,Co,PLACED,Senator
4944,451,,Brown,,Co,PLACED,Senator
4945,451,,Udall,,Co,PLACED,Senator
4946,451,,Casey,,Co,PLACED,Senator
4947,451,,Baldwin,,Co,PLACED,Senator
4948,451,Van,Hollen,,Co,PLACED,Senator
4949,451,,Shaheen,,Co,PLACED,Senator
4950,451,,Gillibrand,,Co,PLACED,Senator
4951,451,,Klobuchar,,Co,PLACED,Senator
4952,451,,Markey,,Co,PLACED,Senator
4953,451,,Hirono,,Co,PLACED,Senator
4954,451,,Feinstein,,Co,PLACED,Senator
4955,451,,Manchin,,Co,PLACED,Senator
4956,451,,Heinrich,,Co,PLACED,Senator
4957,451,,Blumenthal,,Co,PLACED,Senator
4958,451,,Leahy,,Co,PLACED,Senator
4959,451,,Booker,,Co,PLACED,Senator
4960,451,,Reed,,Co,PLACED,Senator
4961,451,,Sanders,,Co,PLACED,Senator
4962,451,,Warren,,Co,PLACED,Senator
4963,451,,Stabenow,,Co,PLACED,Senator
4964,451,,Carper,,Co,PLACED,Senator
4965,451,,Whitehouse,,Co,PLACED,Senator
4966,451,,McCaskill,,Co,PLACED,Senator
4967,451,,Cantwell,,Co,PLACED,Senator
4968,451,,Franken,,Co,PLACED,Senator
4969,451,,Warner,,Co,PLACED,Senator
4970,451,,Harris,,Co,PLACED,Senator
4971,451,,Murphy,,Co,PLACED,Senator
4972,451,,Nelson,,Co,PLACED,Senator
4973,451,,Wyden,,Co,PLACED,Senator
4974,451,,Kaine,,Co,PLACED,Senator
4975,451,,Hassan,,Co,PLACED,Senator
4976,451,,Merkley,,Co,PLACED,Senator
4977,451,,Tester,,Co,PLACED,Senator
4978,451,,Duckworth,,Co,PLACED,Senator
4979,451,,Bennet,,Co,PLACED,Senator
4980,452,,Booker,,Primary,PLACED,Senator
4981,452,,Gillibrand,,Co,PLACED,Senator
4982,452,,Baldwin,,Co,PLACED,Senator
4983,452,,Cardin,,Co,PLACED,Senator
4984,452,,Blumenthal,,Co,PLACED,Senator
4985,452,,Harris,,Co,PLACED,Senator
4986,453,,Meng,,Primary,PLACED,Senator
4987,453,,Velázquez,,Co,PLACED,Senator
4988,453,,Nadler,,Co,PLACED,Senator
4989,453,,Serrano,,Co,PLACED,Senator
4990,453,,Jeffries,,Co,PLACED,Senator
4991,454,,Rokita,,Primary,PLACED,Senator
4992,454,,Messer,,Co,PLACED,Senator
4993,454,,Farenthold,,Co,PLACED,Senator
4994,454,,Westerman,,Co,PLACED,Senator
4995,454,,DesJarlais,,Co,PLACED,Senator
4996,454,,Moolenaar,,Co,PLACED,Senator
4997,454,,Palazzo,,Co,PLACED,Senator
4998,454,,Black,,Co,PLACED,Senator
4999,454,,Schweikert,,Co,PLACED,Senator
5000,454,,Loudermilk,,Co,PLACED,Senator
5001,454,,Pittenger,,Co,PLACED,Senator
5002,454,,Cole,,Co,PLACED,Senator
5003,454,,Olson,,Co,PLACED,Senator
5004,454,,Rohrabacher,,Co,PLACED,Senator
5005,454,,Cramer,,Co,PLACED,Senator
5006,454,,Meadows,,Co,PLACED,Senator
5007,454,,Brat,,Co,PLACED,Senator
5008,454,,Stewart,,Co,PLACED,Senator
5009,454,,Pearce,,Co,PLACED,Senator
5010,454,,Trott,,Co,PLACED,Senator
5011,454,,Barr,,Co,PLACED,Senator
5012,454,,Allen,,Co,PLACED,Senator
5013,455,,DeLauro,,Primary,PLACED,Senator
5014,455,,Velázquez,,Co,PLACED,Senator
5015,455,,Slaughter,,Co,PLACED,Senator
5016,455,,OHalleran,,Co,PLACED,Senator
5017,455,,McCollum,,Co,PLACED,Senator
5018,455,,Norton,,Co,PLACED,Senator
5019,455,Watson,Coleman,,Co,PLACED,Senator
5020,455,,Payne,,Co,PLACED,Senator
5021,455,,Hastings,,Co,PLACED,Senator
5022,455,,Speier,,Co,PLACED,Senator
5023,455,,Langevin,,Co,PLACED,Senator
5024,455,,Cicilline,,Co,PLACED,Senator
5025,455,,Engel,,Co,PLACED,Senator
5026,455,Wasserman,Schultz,,Co,PLACED,Senator
5027,455,,Napolitano,,Co,PLACED,Senator
5028,455,,Adams,,Co,PLACED,Senator
5029,455,,Shea-Porter,,Co,PLACED,Senator
5030,455,,Moore,,Co,PLACED,Senator
5031,455,Jackson,Lee,,Co,PLACED,Senator
5032,455,,Dingell,,Co,PLACED,Senator
5033,455,,Tsongas,,Co,PLACED,Senator
5034,455,,DeFazio,,Co,PLACED,Senator
5035,455,,Rosen,,Co,PLACED,Senator
5036,455,,Torres,,Co,PLACED,Senator
5037,455,,Pocan,,Co,PLACED,Senator
5038,455,,Schakowsky,,Co,PLACED,Senator
5039,455,,Blumenauer,,Co,PLACED,Senator
5040,455,,DelBene,,Co,PLACED,Senator
5041,455,,Bonamici,,Co,PLACED,Senator
5042,455,,Raskin,,Co,PLACED,Senator
5043,455,,Norcross,,Co,PLACED,Senator
5044,455,,Cárdenas,,Co,PLACED,Senator
5045,455,,Carbajal,,Co,PLACED,Senator
5046,455,,Demings,,Co,PLACED,Senator
5047,455,,Lynch,,Co,PLACED,Senator
5048,455,,Khanna,,Co,PLACED,Senator
5049,455,,Kihuen,,Co,PLACED,Senator
5050,455,,Meeks,,Co,PLACED,Senator
5051,455,,Beyer,,Co,PLACED,Senator
5052,455,,Moulton,,Co,PLACED,Senator
5053,455,,Lowenthal,,Co,PLACED,Senator
5054,455,,Capuano,,Co,PLACED,Senator
5055,455,,Lawrence,,Co,PLACED,Senator
5056,455,,Foster,,Co,PLACED,Senator
5057,455,,Tonko,,Co,PLACED,Senator
5058,455,,Kind,,Co,PLACED,Senator
5059,455,,Serrano,,Co,PLACED,Senator
5060,455,,Sablan,,Co,PLACED,Senator
5061,455,,Fudge,,Co,PLACED,Senator
5062,455,,Ellison,,Co,PLACED,Senator
5063,455,,Suozzi,,Co,PLACED,Senator
5064,455,,McEachin,,Co,PLACED,Senator
5065,455,,Takano,,Co,PLACED,Senator
5066,455,,Grijalva,,Co,PLACED,Senator
5067,455,,Heck,,Co,PLACED,Senator
5068,455,,McNerney,,Co,PLACED,Senator
5069,455,,Yarmuth,,Co,PLACED,Senator
5070,455,,Garamendi,,Co,PLACED,Senator
5071,455,,DeSaulnier,,Co,PLACED,Senator
5072,455,,Evans,,Co,PLACED,Senator
5073,455,,Conyers,,Co,PLACED,Senator
5074,455,,Gallego,,Co,PLACED,Senator
5075,455,,Aguilar,,Co,PLACED,Senator
5076,455,,Cooper,,Co,PLACED,Senator
5077,455,,Cleaver,,Co,PLACED,Senator
5078,455,,Peters,,Co,PLACED,Senator
5079,455,,Bustos,,Co,PLACED,Senator
5080,455,,Kildee,,Co,PLACED,Senator
5081,455,,DeGette,,Co,PLACED,Senator
5082,455,,Roybal-Allard,,Co,PLACED,Senator
5083,455,,Connolly,,Co,PLACED,Senator
5084,455,,Nadler,,Co,PLACED,Senator
5085,455,,Kennedy,,Co,PLACED,Senator
5086,455,,Cohen,,Co,PLACED,Senator
5087,455,,Perlmutter,,Co,PLACED,Senator
5088,455,,Vargas,,Co,PLACED,Senator
5089,455,,Walz,,Co,PLACED,Senator
5090,455,,Veasey,,Co,PLACED,Senator
5091,455,,Schrader,,Co,PLACED,Senator
5092,455,,Sánchez,,Co,PLACED,Senator
5093,455,,Jeffries,,Co,PLACED,Senator
5094,455,,Himes,,Co,PLACED,Senator
5095,455,,Butterfield,,Co,PLACED,Senator
5096,455,,Beatty,,Co,PLACED,Senator
5097,455,,Bera,,Co,PLACED,Senator
5098,455,,McGovern,,Co,PLACED,Senator
5099,455,,Jayapal,,Co,PLACED,Senator
5100,455,,Gottheimer,,Co,PLACED,Senator
5101,455,,Schneider,,Co,PLACED,Senator
5102,455,,Kilmer,,Co,PLACED,Senator
5103,455,,Espaillat,,Co,PLACED,Senator
5104,455,,Levin,,Co,PLACED,Senator
5105,455,,Lee,,Co,PLACED,Senator
5106,455,,Crist,,Co,PLACED,Senator
5107,455,,Delaney,,Co,PLACED,Senator
5108,455,Blunt,Rochester,,Co,PLACED,Senator
5109,455,,Pallone,,Co,PLACED,Senator
5110,455,,Huffman,,Co,PLACED,Senator
5111,455,,Matsui,,Co,PLACED,Senator
5112,455,,Pascrell,,Co,PLACED,Senator
5113,455,,Kaptur,,Co,PLACED,Senator
5114,455,,Vela,,Co,PLACED,Senator
5115,455,,Gutiérrez,,Co,PLACED,Senator
5116,455,,Eshoo,,Co,PLACED,Senator
5117,455,,Krishnamoorthi,,Co,PLACED,Senator
5118,455,,Barragán,,Co,PLACED,Senator
5119,455,,Courtney,,Co,PLACED,Senator
5120,455,,Welch,,Co,PLACED,Senator
5121,455,,Pingree,,Co,PLACED,Senator
5122,455,,Sarbanes,,Co,PLACED,Senator
5123,455,,Hoyer,,Co,PLACED,Senator
5124,455,,Titus,,Co,PLACED,Senator
5125,455,,Sinema,,Co,PLACED,Senator
5126,455,,Crowley,,Co,PLACED,Senator
5127,455,,Doggett,,Co,PLACED,Senator
5128,455,,Cartwright,,Co,PLACED,Senator
5129,455,,Cummings,,Co,PLACED,Senator
5130,455,,Nolan,,Co,PLACED,Senator
5131,455,,Meng,,Co,PLACED,Senator
5132,455,,Deutch,,Co,PLACED,Senator
5133,455,,Bass,,Co,PLACED,Senator
5134,455,,Gabbard,,Co,PLACED,Senator
5135,455,,Clay,,Co,PLACED,Senator
5136,455,,Keating,,Co,PLACED,Senator
5137,455,,Lowey,,Co,PLACED,Senator
5138,455,,ORourke,,Co,PLACED,Senator
5139,455,,Visclosky,,Co,PLACED,Senator
